text_a,text_b,label,faq_id,candidate_faq_id,split,pair_type
what sort of research is come in global professional law at uoft? Thanks.,can you explain the structure of Urban Design at UOFT?,0,220,143,train,random
what sort of research is come in global professional law at uoft? Thanks.,what subjects will I study in Global Professional Law at UOFT?,0,220,11,train,hard
Help needed: what sort of research is come in global professional law at uoft?,what kind of research is done in Global Professional Law at UOFT?,1,220,220,dev,positive
Help needed: what sort of research is come in global professional law at uoft?,what kind of research is done in Chemical Engineering Undergraduate Program at UOFT?,0,220,207,dev,random
Help needed: what sort of research is come in global professional law at uoft?,what subjects will I study in Global Professional Law at UOFT?,0,220,11,dev,hard
Quick question: what sort of research is done in master of applied science masc at uoft?,what kind of research is done in Master of Applied Science (MASc) at UOFT?,1,221,221,train,positive
Quick question: what sort of research is done in master of applied science masc at uoft?,Should I speak with an OISE professor before submitting my application?,0,221,245,train,random
Quick question: what sort of research is done in master of applied science masc at uoft?,what subjects will I study in Master of Applied Science (MASc) at UOFT?,0,221,101,train,hard
what sort of research is done in master of applied science masc at uoft? Any idea?,what kind of research is done in Master of Applied Science (MASc) at UOFT?,1,221,221,train,positive
what sort of research is done in master of applied science masc at uoft? Any idea?,what kind of research is done in Music at UOFT?,0,221,235,train,random
what sort of research is done in master of applied science masc at uoft? Any idea?,what subjects will I study in Master of Applied Science (MASc) at UOFT?,0,221,101,train,hard
"Hi, what sort of research is done master applied science masc at uoft?",what kind of research is done in Master of Applied Science (MASc) at UOFT?,1,221,221,dev,positive
"Hi, what sort of research is done master applied science masc at uoft?",I am interested in pursuing two majors during my undergraduate studies that fall within two different admission categories at U of T Mississauga (ie. Biology and History). How do I know which admission category I should apply to on OUAC?,0,221,333,dev,random
"Hi, what sort of research is done master applied science masc at uoft?",what subjects will I study in Master of Applied Science (MASc) at UOFT?,0,221,101,dev,hard
Quick question: what are the vocation prognosis for speech language pathology research graduates from uoft?,what are the career prospects for Speech-Language Pathology (Research) graduates from UOFT?,1,222,222,train,positive
Quick question: what are the vocation prognosis for speech language pathology research graduates from uoft?,what subjects will I study in Applied Computing at UOFT?,0,222,141,train,random
Quick question: what are the vocation prognosis for speech language pathology research graduates from uoft?,what are the career prospects for Biotechnology graduates from UOFT?,0,222,50,train,hard
what are the vocation prognosis for speech language pathology research graduates from uoft? Thanks.,what are the career prospects for Speech-Language Pathology (Research) graduates from UOFT?,1,222,222,train,positive
what are the vocation prognosis for speech language pathology research graduates from uoft? Thanks.,Will the School of Graduate Studies provide feedback for students who have been rejected?,0,222,445,train,random
what are the vocation prognosis for speech language pathology research graduates from uoft? Thanks.,what are the career prospects for Biotechnology graduates from UOFT?,0,222,50,train,hard
"Hi, what are the vocation prognosis for speech language pathology research graduates uoft?",what are the career prospects for Speech-Language Pathology (Research) graduates from UOFT?,1,222,222,dev,positive
"Hi, what are the vocation prognosis for speech language pathology research graduates uoft?","what research opportunities exist in Graduate Courses: Auditing, Non-degree Students, & Visitors at UOFT?",0,222,229,dev,random
"Hi, what are the vocation prognosis for speech language pathology research graduates uoft?",what are the career prospects for Biotechnology graduates from UOFT?,0,222,50,dev,hard
can you explain the structure of katie filek at uoft? Any idea?,can you explain the structure of Katie Filek at UOFT?,1,223,223,train,positive
can you explain the structure of katie filek at uoft? Any idea?,What is the deadline to request changes to my transfer credit assessment?,0,223,386,train,random
can you explain the structure of katie filek at uoft? Any idea?,what can I do with a degree in Katie Filek from UOFT?,0,223,227,train,hard
can explain the structure of katie filek at uoft? Thanks.,can you explain the structure of Katie Filek at UOFT?,1,223,223,train,positive
can explain the structure of katie filek at uoft? Thanks.,what subjects will I study in Higher Education at UOFT?,0,223,172,train,random
can explain the structure of katie filek at uoft? Thanks.,what can I do with a degree in Katie Filek from UOFT?,0,223,227,train,hard
Help needed: can you explain the structure of katie filek at uoft?,can you explain the structure of Katie Filek at UOFT?,1,223,223,dev,positive
Help needed: can you explain the structure of katie filek at uoft?,When should I apply?,0,223,408,dev,random
Help needed: can you explain the structure of katie filek at uoft?,what can I do with a degree in Katie Filek from UOFT?,0,223,227,dev,hard
what are research region in electrical computer engineering undergraduate program at uoft? Thanks.,what are the research areas in Electrical & Computer Engineering Undergraduate Program at UOFT?,1,224,224,train,positive
what are research region in electrical computer engineering undergraduate program at uoft? Thanks.,How can I give feedback about practicum-related issues?,0,224,498,train,random
what are research region in electrical computer engineering undergraduate program at uoft? Thanks.,what subjects will I study in Electrical & Computer Engineering Undergraduate Program at UOFT?,0,224,218,train,hard
what the research region in electrical computer engineering undergraduate program at uoft?,what are the research areas in Electrical & Computer Engineering Undergraduate Program at UOFT?,1,224,224,train,positive
what the research region in electrical computer engineering undergraduate program at uoft?,what can I do with a degree in Museum Studies from UOFT?,0,224,202,train,random
what the research region in electrical computer engineering undergraduate program at uoft?,what subjects will I study in Electrical & Computer Engineering Undergraduate Program at UOFT?,0,224,218,train,hard
Quick question: what the research region in electrical computer engineering undergraduate program uoft?,what are the research areas in Electrical & Computer Engineering Undergraduate Program at UOFT?,1,224,224,dev,positive
Quick question: what the research region in electrical computer engineering undergraduate program uoft?,Which stream am I part of if I live at University Village or Wesbrook Village?,0,224,329,dev,random
Quick question: what the research region in electrical computer engineering undergraduate program uoft?,what subjects will I study in Electrical & Computer Engineering Undergraduate Program at UOFT?,0,224,218,dev,hard
Could you tell me what sort research come in anishinaabe law camp uoft?,what kind of research is done in Anishinaabe Law Camp at UOFT?,1,225,225,train,positive
Could you tell me what sort research come in anishinaabe law camp uoft?,My current transcript shows courses in-progress. Should I submit another transcript when new grades become available?,0,225,256,train,random
Could you tell me what sort research come in anishinaabe law camp uoft?,what can I do with a degree in Anishinaabe Law Camp from UOFT?,0,225,232,train,hard
what sort of research is come anishinaabe law camp uoft?,what kind of research is done in Anishinaabe Law Camp at UOFT?,1,225,225,train,positive
what sort of research is come anishinaabe law camp uoft?,Can I get my transcripts back?,0,225,429,train,random
what sort of research is come anishinaabe law camp uoft?,what can I do with a degree in Anishinaabe Law Camp from UOFT?,0,225,232,train,hard
"Hi, what sort of research is come in anishinaabe law camp uoft?",what kind of research is done in Anishinaabe Law Camp at UOFT?,1,225,225,dev,positive
"Hi, what sort of research is come in anishinaabe law camp uoft?",can you explain the structure of Global Professional Law at UOFT?,0,225,6,dev,random
"Hi, what sort of research is come in anishinaabe law camp uoft?",what can I do with a degree in Anishinaabe Law Camp from UOFT?,0,225,232,dev,hard
can you explain the structure zheming taro cai at uoft? Any idea?,can you explain the structure of Zheming (Taro) Cai at UOFT?,1,226,226,train,positive
can you explain the structure zheming taro cai at uoft? Any idea?,what subjects will I study in IHRP: Clinic Course at UOFT?,0,226,166,train,random
can you explain the structure zheming taro cai at uoft? Any idea?,what kind of research is done in Zheming (Taro) Cai at UOFT?,0,226,170,train,hard
can explain structure of zheming taro cai at uoft?,can you explain the structure of Zheming (Taro) Cai at UOFT?,1,226,226,train,positive
can explain structure of zheming taro cai at uoft?,can you explain the structure of Katie Filek at UOFT?,0,226,223,train,random
can explain structure of zheming taro cai at uoft?,what kind of research is done in Zheming (Taro) Cai at UOFT?,0,226,170,train,hard
Help needed: can explain the structure of zheming taro cai at uoft?,can you explain the structure of Zheming (Taro) Cai at UOFT?,1,226,226,dev,positive
Help needed: can explain the structure of zheming taro cai at uoft?,what subjects will I study in Curriculum and Pedagogy at UOFT?,0,226,22,dev,random
Help needed: can explain the structure of zheming taro cai at uoft?,what kind of research is done in Zheming (Taro) Cai at UOFT?,0,226,170,dev,hard
Could you tell me what can i with a degree in katie filek from uoft?,what can I do with a degree in Katie Filek from UOFT?,1,227,227,train,positive
Could you tell me what can i with a degree in katie filek from uoft?,can you explain the structure of Comparative Literature at UOFT?,0,227,28,train,random
Could you tell me what can i with a degree in katie filek from uoft?,can you explain the structure of Katie Filek at UOFT?,0,227,223,train,hard
Quick question: what can do with a degree in katie filek from uoft?,what can I do with a degree in Katie Filek from UOFT?,1,227,227,train,positive
Quick question: what can do with a degree in katie filek from uoft?,Where can I find practicum information for International Students?,0,227,488,train,random
Quick question: what can do with a degree in katie filek from uoft?,can you explain the structure of Katie Filek at UOFT?,0,227,223,train,hard
Could you tell me what i do with a degree katie filek uoft?,what can I do with a degree in Katie Filek from UOFT?,1,227,227,dev,positive
Could you tell me what i do with a degree katie filek uoft?,Will I be able to live in the same room after Jump Start?,0,227,328,dev,random
Could you tell me what i do with a degree katie filek uoft?,can you explain the structure of Katie Filek at UOFT?,0,227,223,dev,hard
Quick question: what are the vocation prognosis for genetic counselling graduates uoft?,what are the career prospects for Genetic Counselling graduates from UOFT?,1,228,228,train,positive
Quick question: what are the vocation prognosis for genetic counselling graduates uoft?,How does U of T Mississauga assess courses for equivalency?,0,228,382,train,random
Quick question: what are the vocation prognosis for genetic counselling graduates uoft?,can you explain the structure of Genetic Counselling at UOFT?,0,228,100,train,hard
what are the vocation prognosis for genetic counselling graduates from uoft? Any idea?,what are the career prospects for Genetic Counselling graduates from UOFT?,1,228,228,train,positive
what are the vocation prognosis for genetic counselling graduates from uoft? Any idea?,what jobs can I get after LAWS (Law in Action Within Schools) at UOFT?,0,228,136,train,random
what are the vocation prognosis for genetic counselling graduates from uoft? Any idea?,can you explain the structure of Genetic Counselling at UOFT?,0,228,100,train,hard
what are vocation prognosis genetic counselling graduates from uoft?,what are the career prospects for Genetic Counselling graduates from UOFT?,1,228,228,dev,positive
what are vocation prognosis genetic counselling graduates from uoft?,what can I do with a degree in Management and Professional Accounting from UOFT?,0,228,117,dev,random
what are vocation prognosis genetic counselling graduates from uoft?,can you explain the structure of Genetic Counselling at UOFT?,0,228,100,dev,hard
what research chance exist in graduate courses auditing non degree students visitors at uoft? Thanks.,"what research opportunities exist in Graduate Courses: Auditing, Non-degree Students, & Visitors at UOFT?",1,229,229,train,positive
what research chance exist in graduate courses auditing non degree students visitors at uoft? Thanks.,what research opportunities exist in Counselling and Clinical Psychology - Field in Clinical and Counselling Psychology (OISE) at UOFT?,0,229,129,train,random
what research chance exist in graduate courses auditing non degree students visitors at uoft? Thanks.,what research opportunities exist in Postdoctoral Studies in the School of Architecture at MCGILL?,0,229,192,train,hard
Could you tell me what research chance exist in graduate courses auditing non degree students visitors uoft?,"what research opportunities exist in Graduate Courses: Auditing, Non-degree Students, & Visitors at UOFT?",1,229,229,train,positive
Could you tell me what research chance exist in graduate courses auditing non degree students visitors uoft?,"I'm an international student, where can I find information on study permits and work permits?",0,229,473,train,random
Could you tell me what research chance exist in graduate courses auditing non degree students visitors uoft?,My referee did not receive the email from the School of Graduate Studies. Could you please resend it?,0,229,432,train,hard
Quick question: what research chance exist in graduate courses auditing non degree students visitors at uoft?,"what research opportunities exist in Graduate Courses: Auditing, Non-degree Students, & Visitors at UOFT?",1,229,229,dev,positive
Quick question: what research chance exist in graduate courses auditing non degree students visitors at uoft?,can you explain the structure of Urban Design at UOFT?,0,229,143,dev,random
Quick question: what research chance exist in graduate courses auditing non degree students visitors at uoft?,what research opportunities exist in Postdoctoral Studies in the School of Architecture at MCGILL?,0,229,192,dev,hard
"Hi, what can i do with a degree in child study and education from uoft?",what can I do with a degree in Child Study and Education from UOFT?,1,230,230,train,positive
"Hi, what can i do with a degree in child study and education from uoft?",can you explain the structure of Global Affairs at UOFT?,0,230,96,train,random
"Hi, what can i do with a degree in child study and education from uoft?",what can I do with a degree in Executive Education from UOFT?,0,230,98,train,hard
Quick question: what can i do with a degree child study and education from uoft?,what can I do with a degree in Child Study and Education from UOFT?,1,230,230,train,positive
Quick question: what can i do with a degree child study and education from uoft?,Are all practicums reserved for FIFSW students?,0,230,485,train,random
Quick question: what can i do with a degree child study and education from uoft?,what can I do with a degree in Executive Education from UOFT?,0,230,98,train,hard
Could you tell me what i do with degree in child study education from uoft?,what can I do with a degree in Child Study and Education from UOFT?,1,230,230,dev,positive
Could you tell me what i do with degree in child study education from uoft?,Can I use my study permit to apply for a SIN?,0,230,458,dev,random
Could you tell me what i do with degree in child study education from uoft?,what subjects will I study in Child Study and Education at UOFT?,0,230,163,dev,hard
Could you tell me how can i implement to kawaskimhon moot at uoft?,how can I apply to Kawaskimhon Moot at UOFT?,1,231,231,train,positive
Could you tell me how can i implement to kawaskimhon moot at uoft?,Can I make changes to my application after I paid the application fee?,0,231,416,train,random
Could you tell me how can i implement to kawaskimhon moot at uoft?,My institution will release transcripts to me but not to the institution to which I am applying. Will you accept transcripts submitted by me?,0,231,421,train,hard
how can i use kawaskimhon moot uoft? Thanks.,how can I apply to Kawaskimhon Moot at UOFT?,1,231,231,train,positive
how can i use kawaskimhon moot uoft? Thanks.,How do I apply for financial aid?,0,231,439,train,random
how can i use kawaskimhon moot uoft? Thanks.,Can I use my study permit to apply for a SIN?,0,231,458,train,hard
Quick question: how can use to kawaskimhon moot uoft?,how can I apply to Kawaskimhon Moot at UOFT?,1,231,231,dev,positive
Quick question: how can use to kawaskimhon moot uoft?,Join U of T is asking me for a temporary pin. What is this?,0,231,342,dev,random
Quick question: how can use to kawaskimhon moot uoft?,Can I use my study permit to apply for a SIN?,0,231,458,dev,hard
"Hi, what can i do with a degree in anishinaabe law camp from uoft?",what can I do with a degree in Anishinaabe Law Camp from UOFT?,1,232,232,train,positive
"Hi, what can i do with a degree in anishinaabe law camp from uoft?",Is it okay if I miss an event during Jump Start?,0,232,325,train,random
"Hi, what can i do with a degree in anishinaabe law camp from uoft?",what kind of research is done in Anishinaabe Law Camp at UOFT?,0,232,225,train,hard
Quick question: what i do a degree anishinaabe law camp from uoft?,what can I do with a degree in Anishinaabe Law Camp from UOFT?,1,232,232,train,positive
Quick question: what i do a degree anishinaabe law camp from uoft?,I am interested in pursuing two majors during my undergraduate studies that fall within two different admission categories at U of T Mississauga (ie. Biology and History). How do I know which admission category I should apply to on OUAC?,0,232,333,train,random
Quick question: what i do a degree anishinaabe law camp from uoft?,what kind of research is done in Anishinaabe Law Camp at UOFT?,0,232,225,train,hard
Help needed: what can i do with a degree in anishinaabe law camp from uoft?,what can I do with a degree in Anishinaabe Law Camp from UOFT?,1,232,232,dev,positive
Help needed: what can i do with a degree in anishinaabe law camp from uoft?,I have not completed my current degree yet; what should I do?,0,232,425,dev,random
Help needed: what can i do with a degree in anishinaabe law camp from uoft?,what kind of research is done in Anishinaabe Law Camp at UOFT?,0,232,225,dev,hard
what subjects will study in english at uoft?,what subjects will I study in English at UOFT?,1,233,233,train,positive
what subjects will study in english at uoft?,can you explain the structure of Music at UOFT?,0,233,111,train,random
what subjects will study in english at uoft?,what subjects will I study in Counselling Psychology at UOFT?,0,233,184,train,hard
what subjects will study in english uoft?,what subjects will I study in English at UOFT?,1,233,233,train,positive
what subjects will study in english uoft?,what subjects will I study in Two Year MMPA at UOFT?,0,233,149,train,random
what subjects will study in english uoft?,what subjects will I study in Counselling Psychology at UOFT?,0,233,184,train,hard
Quick question: what subjects will study in english at uoft?,what subjects will I study in English at UOFT?,1,233,233,dev,positive
Quick question: what subjects will study in english at uoft?,Can I apply to two different programs at UTM?,0,233,331,dev,random
Quick question: what subjects will study in english at uoft?,what subjects will I study in Counselling Psychology at UOFT?,0,233,184,dev,hard
Quick question: can explain the structure of materials engineering undergraduate program at uoft?,can you explain the structure of Materials Engineering Undergraduate Program at UOFT?,1,234,234,train,positive
Quick question: can explain the structure of materials engineering undergraduate program at uoft?,what kind of research is done in Health Administration at UOFT?,0,234,142,train,random
Quick question: can explain the structure of materials engineering undergraduate program at uoft?,can you explain the structure of Civil Engineering Undergraduate Program at UOFT?,0,234,193,train,hard
can you explain the structure of materials engineering undergraduate program uoft? Any idea?,can you explain the structure of Materials Engineering Undergraduate Program at UOFT?,1,234,234,train,positive
can you explain the structure of materials engineering undergraduate program uoft? Any idea?,can you explain the structure of Music at UOFT?,0,234,111,train,random
can you explain the structure of materials engineering undergraduate program uoft? Any idea?,can you explain the structure of Civil Engineering Undergraduate Program at UOFT?,0,234,193,train,hard
Could you tell me can you explain structure of materials engineering undergraduate program uoft?,can you explain the structure of Materials Engineering Undergraduate Program at UOFT?,1,234,234,dev,positive
Could you tell me can you explain structure of materials engineering undergraduate program uoft?,what can I do with a degree in Urban Innovation from UOFT?,0,234,140,dev,random
Could you tell me can you explain structure of materials engineering undergraduate program uoft?,can you explain the structure of Civil Engineering Undergraduate Program at UOFT?,0,234,193,dev,hard
Could you tell me what sort of research is come in music at uoft?,what kind of research is done in Music at UOFT?,1,235,235,train,positive
Could you tell me what sort of research is come in music at uoft?,I received two offers of admission from the University of Toronto from two different faculties/campuses. Will my scholarship offers be transferrable?,0,235,370,train,random
Could you tell me what sort of research is come in music at uoft?,can you explain the structure of Music at UOFT?,0,235,111,train,hard
what sort research is come in music at uoft?,what kind of research is done in Music at UOFT?,1,235,235,train,positive
what sort research is come in music at uoft?,Do I have to be a teacher to apply to OISE?,0,235,241,train,random
what sort research is come in music at uoft?,can you explain the structure of Music at UOFT?,0,235,111,train,hard
"Hi, what sort of research is come in music at uoft?",what kind of research is done in Music at UOFT?,1,235,235,dev,positive
"Hi, what sort of research is come in music at uoft?",How do I become a Field Instructor?,0,235,500,dev,random
"Hi, what sort of research is come in music at uoft?",can you explain the structure of Music at UOFT?,0,235,111,dev,hard
what i do with a degree communications mcgill?,what can I do with a degree in Communications from MCGILL?,1,236,236,train,positive
what i do with a degree communications mcgill?,can you explain the structure of Social Justice Education at UOFT?,0,236,106,train,random
what i do with a degree communications mcgill?,what can I do with a degree in History from UOFT?,0,236,179,train,hard
what can i do with a degree communications mcgill? Any idea?,what can I do with a degree in Communications from MCGILL?,1,236,236,train,positive
what can i do with a degree communications mcgill? Any idea?,Can I find my own practicum?,0,236,482,train,random
what can i do with a degree communications mcgill? Any idea?,what can I do with a degree in History from UOFT?,0,236,179,train,hard
what i do a degree communications mcgill? Thanks.,what can I do with a degree in Communications from MCGILL?,1,236,236,dev,positive
what i do a degree communications mcgill? Thanks.,can you explain the structure of Social Justice Education at UOFT?,0,236,106,dev,random
what i do a degree communications mcgill? Thanks.,what can I do with a degree in History from UOFT?,0,236,179,dev,hard
what sort of research come physics at uoft? Thanks.,what kind of research is done in Physics at UOFT?,1,237,237,train,positive
what sort of research come physics at uoft? Thanks.,How is this policy enforced? Are there any penalties?,0,237,313,train,random
what sort of research come physics at uoft? Thanks.,can you explain the structure of Physics at UOFT?,0,237,116,train,hard
Quick question: what sort of research come physics uoft?,what kind of research is done in Physics at UOFT?,1,237,237,train,positive
Quick question: what sort of research come physics uoft?,what can I do with a degree in Health Informatics from UOFT?,0,237,165,train,random
Quick question: what sort of research come physics uoft?,can you explain the structure of Physics at UOFT?,0,237,116,train,hard
Could you tell me what sort of research is come in physics at uoft?,what kind of research is done in Physics at UOFT?,1,237,237,dev,positive
Could you tell me what sort of research is come in physics at uoft?,Why is University of Toronto smoke-free?,0,237,303,dev,random
Could you tell me what sort of research is come in physics at uoft?,can you explain the structure of Physics at UOFT?,0,237,116,dev,hard
what sort of research is come in finance at uoft? Any idea?,what kind of research is done in Finance at UOFT?,1,238,238,train,positive
what sort of research is come in finance at uoft? Any idea?,can you explain the structure of Health Informatics at UOFT?,0,238,17,train,random
what sort of research is come in finance at uoft? Any idea?,can you explain the structure of Finance at UOFT?,0,238,71,train,hard
what sort of research come finance at uoft? Any idea?,what kind of research is done in Finance at UOFT?,1,238,238,train,positive
what sort of research come finance at uoft? Any idea?,Can I participate in the Jump Start program?,0,238,318,train,random
what sort of research come finance at uoft? Any idea?,can you explain the structure of Finance at UOFT?,0,238,71,train,hard
what sort research is come in finance uoft?,what kind of research is done in Finance at UOFT?,1,238,238,dev,positive
what sort research is come in finance uoft?,"I am an Indigenous graduating student, so can I wear traditional Indigenous regalia?",0,238,279,dev,random
what sort research is come in finance uoft?,can you explain the structure of Finance at UOFT?,0,238,71,dev,hard
"Hi, what do with a degree in chemistry from uoft?",what can I do with a degree in Chemistry from UOFT?,1,239,239,train,positive
"Hi, what do with a degree in chemistry from uoft?",can you explain the structure of Forest Conservation at UOFT?,0,239,145,train,random
"Hi, what do with a degree in chemistry from uoft?",what can I do with a degree in History from UOFT?,0,239,179,train,hard
what can i do a degree in chemistry from uoft? Any idea?,what can I do with a degree in Chemistry from UOFT?,1,239,239,train,positive
what can i do a degree in chemistry from uoft? Any idea?,what makes the Counselling and Clinical Psychology - Field in Clinical Psychology (UTSC) program at UOFT unique?,0,239,13,train,random
what can i do a degree in chemistry from uoft? Any idea?,what can I do with a degree in History from UOFT?,0,239,179,train,hard
Quick question: what can do a degree in chemistry from uoft?,what can I do with a degree in Chemistry from UOFT?,1,239,239,dev,positive
Quick question: what can do a degree in chemistry from uoft?,what research opportunities exist in Postdoctoral Studies in the School of Architecture at MCGILL?,0,239,192,dev,random
Quick question: what can do a degree in chemistry from uoft?,what can I do with a degree in History from UOFT?,0,239,179,dev,hard
what curriculum study should i implement? Thanks.,What program of study should I apply to?,1,240,240,train,positive
what curriculum study should i implement? Thanks.,Why didn't I receive the alert right away - or at all?,0,240,299,train,random
what curriculum study should i implement? Thanks.,what subjects will I study in Curriculum and Pedagogy at UOFT?,0,240,22,train,hard
what curriculum study should i use to? Thanks.,What program of study should I apply to?,1,240,240,train,positive
what curriculum study should i use to? Thanks.,can you explain the structure of Comparative Literature at UOFT?,0,240,28,train,random
what curriculum study should i use to? Thanks.,Can I use my study permit to apply for a SIN?,0,240,458,train,hard
"Hi, what curriculum of study should i implement to?",What program of study should I apply to?,1,240,240,dev,positive
"Hi, what curriculum of study should i implement to?",what kind of research is done in Master of Forest Conservation at UOFT?,0,240,194,dev,random
"Hi, what curriculum of study should i implement to?",what subjects will I study in Curriculum and Pedagogy at UOFT?,0,240,22,dev,hard
do i have to be a instructor to use to oise?,Do I have to be a teacher to apply to OISE?,1,241,241,train,positive
do i have to be a instructor to use to oise?,what subjects will I study in Curriculum and Pedagogy at UOFT?,0,241,22,train,random
do i have to be a instructor to use to oise?,Can I use my study permit to apply for a SIN?,0,241,458,train,hard
Could you tell me do i have to be a instructor to use to oise?,Do I have to be a teacher to apply to OISE?,1,241,241,train,positive
Could you tell me do i have to be a instructor to use to oise?,Where do I find information about the practicum courses - SWK4701H Practicum 1 and SWK4702Y Practicum 2?,0,241,480,train,random
Could you tell me do i have to be a instructor to use to oise?,Can I use my study permit to apply for a SIN?,0,241,458,train,hard
do i be instructor to employ to oise? Thanks.,Do I have to be a teacher to apply to OISE?,1,241,241,dev,positive
do i be instructor to employ to oise? Thanks.,How will I find out how many transfer credits I have received?,0,241,387,dev,random
do i be instructor to employ to oise? Thanks.,How do I become a Field Instructor?,0,241,500,dev,hard
Could you tell me i m an international applicant there extra application prerequisite i want to love?,I'm an international applicant - are there additional application requirements I need to know?,1,242,242,train,positive
Could you tell me i m an international applicant there extra application prerequisite i want to love?,"What is the difference between an admission category, a program, and POSt? Can I apply directly to my program or specialist/major/minor?",0,242,335,train,random
Could you tell me i m an international applicant there extra application prerequisite i want to love?,What is an Extra?,0,242,392,train,hard
i m an international applicant extra application prerequisite i ask to love? Thanks.,I'm an international applicant - are there additional application requirements I need to know?,1,242,242,train,positive
i m an international applicant extra application prerequisite i ask to love? Thanks.,How do I apply for financial aid?,0,242,439,train,random
i m an international applicant extra application prerequisite i ask to love? Thanks.,What is an Extra?,0,242,392,train,hard
i m international applicant are there extra application prerequisite i want acknowledge?,I'm an international applicant - are there additional application requirements I need to know?,1,242,242,dev,positive
i m international applicant are there extra application prerequisite i want acknowledge?,what courses are offered in Doctor of Education in Counselling Psychology (Counselling & Psychotherapy Field) at UOFT?,0,242,34,dev,random
i m international applicant are there extra application prerequisite i want acknowledge?,What is an Extra?,0,242,392,dev,hard
what is the difference between particular pupil and a regular pupil? Thanks.,What is the difference between a special student and a regular student?,1,243,243,train,positive
what is the difference between particular pupil and a regular pupil? Thanks.,"Once I'm inside Convocation Hall, will I be able to leave and enter again?",0,243,274,train,random
what is the difference between particular pupil and a regular pupil? Thanks.,"What is the difference between an admission category, a program, and POSt? Can I apply directly to my program or specialist/major/minor?",0,243,335,train,hard
Help needed: what is the difference between a extra pupil and a regular pupil?,What is the difference between a special student and a regular student?,1,243,243,train,positive
Help needed: what is the difference between a extra pupil and a regular pupil?,"what are the career prospects for Bachelor of Arts, Visual Studies graduates from UOFT?",0,243,212,train,random
Help needed: what is the difference between a extra pupil and a regular pupil?,What is an Extra?,0,243,392,train,hard
what the difference between a extra pupil and a regular pupil? Thanks.,What is the difference between a special student and a regular student?,1,243,243,dev,positive
what the difference between a extra pupil and a regular pupil? Thanks.,what research opportunities exist in Doctor of Philosophy in School & Clinical Child Psychology at UOFT?,0,243,49,dev,random
what the difference between a extra pupil and a regular pupil? Thanks.,What is an Extra?,0,243,392,dev,hard
can courses i thorough as a extra student credited to degree plan and fees i give? Any idea?,Can courses I complete as a special student be credited to a degree program? And fees I pay?,1,244,244,train,positive
can courses i thorough as a extra student credited to degree plan and fees i give? Any idea?,can you explain the structure of Genetic Counselling at UOFT?,0,244,100,train,random
can courses i thorough as a extra student credited to degree plan and fees i give? Any idea?,What is an Extra?,0,244,392,train,hard
Quick question: can courses i thorough as extra student be credited to a degree curriculum fees i give?,Can courses I complete as a special student be credited to a degree program? And fees I pay?,1,244,244,train,positive
Quick question: can courses i thorough as extra student be credited to a degree curriculum fees i give?,"If I have larger personal items, where can I store them?",0,244,273,train,random
Quick question: can courses i thorough as extra student be credited to a degree curriculum fees i give?,What is an Extra?,0,244,392,train,hard
can courses i thorough as a exceptional student be credited a degree plan and fees i salary? Thanks.,Can courses I complete as a special student be credited to a degree program? And fees I pay?,1,244,244,dev,positive
can courses i thorough as a exceptional student be credited a degree plan and fees i salary? Thanks.,Where can I find practicum information for International Students?,0,244,488,dev,random
can courses i thorough as a exceptional student be credited a degree plan and fees i salary? Thanks.,Do I need a study permit to study in Canada as an international student?,0,244,449,dev,hard
Quick question: should talk with an oise professor before submitting my application?,Should I speak with an OISE professor before submitting my application?,1,245,245,train,positive
Quick question: should talk with an oise professor before submitting my application?,My previous program is ungraded - what should I do?,0,245,266,train,random
Quick question: should talk with an oise professor before submitting my application?,When will I hear back after submitting my application?,0,245,340,train,hard
Quick question: should i talk with oise professor before submitting my application?,Should I speak with an OISE professor before submitting my application?,1,245,245,train,positive
Quick question: should i talk with oise professor before submitting my application?,Do I have to be a teacher to apply to OISE?,0,245,241,train,random
Quick question: should i talk with oise professor before submitting my application?,When will I hear back after submitting my application?,0,245,340,train,hard
should i talk with an oise professor before submitting my application?,Should I speak with an OISE professor before submitting my application?,1,245,245,dev,positive
should i talk with an oise professor before submitting my application?,"I am an Indigenous graduating student, so can I wear traditional Indigenous regalia?",0,245,279,dev,random
should i talk with an oise professor before submitting my application?,When will I hear back after submitting my application?,0,245,340,dev,hard
Help needed: i m presently enrolled in postgraduate curriculum can i transfer to oise come credit for studies?,"I'm currently enrolled in a graduate program, can I transfer to OISE and get credit for my studies?",1,246,246,train,positive
Help needed: i m presently enrolled in postgraduate curriculum can i transfer to oise come credit for studies?,What is a Generic credit?,0,246,390,train,random
Help needed: i m presently enrolled in postgraduate curriculum can i transfer to oise come credit for studies?,"My degree includes transfer credit/exchange study, is a transcript for that needed?",0,246,257,train,hard
i m presently enrolled postgraduate curriculum can i transfer to oise and take credit my studies? Any idea?,"I'm currently enrolled in a graduate program, can I transfer to OISE and get credit for my studies?",1,246,246,train,positive
i m presently enrolled postgraduate curriculum can i transfer to oise and take credit my studies? Any idea?,what subjects will I study in Buddy Program at MCGILL?,0,246,115,train,random
i m presently enrolled postgraduate curriculum can i transfer to oise and take credit my studies? Any idea?,I have been excluded from a full-credit course because I only received a half-credit transfer - can I take the full-credit exclusion?,0,246,397,train,hard
