query,is_answerable,expected_faq_id,tfidf_predicted_faq_id,tfidf_similarity,tfidf_accepted,tfidf_top1_correct,tfidf_correct_answer,w2v_mean_predicted_faq_id,w2v_mean_similarity,w2v_mean_accepted,w2v_mean_top1_correct,w2v_mean_correct_answer,w2v_tfidf_predicted_faq_id,w2v_tfidf_similarity,w2v_tfidf_accepted,w2v_tfidf_top1_correct,w2v_tfidf_correct_answer,pw2v_mean_predicted_faq_id,pw2v_mean_similarity,pw2v_mean_accepted,pw2v_mean_top1_correct,pw2v_mean_correct_answer,pw2v_tfidf_predicted_faq_id,pw2v_tfidf_similarity,pw2v_tfidf_accepted,pw2v_tfidf_top1_correct,pw2v_tfidf_correct_answer,rnn_predicted_faq_id,rnn_similarity,rnn_accepted,rnn_top1_correct,rnn_correct_answer,bilstm_predicted_faq_id,bilstm_similarity,bilstm_accepted,bilstm_top1_correct,bilstm_correct_answer
Please clarify the following point: my referee did not get the email from the School of Former student Studies. Could you please resend it.,True,432,432,0.8044980155321385,True,True,True,432,0.9857375441280197,True,True,True,432,0.9840629592252117,True,True,True,432,0.958043900418001,True,True,True,432,0.963183131259038,True,True,True,432,0.9800017327327006,True,True,True,432,0.8524197126824798,True,True,True
"I need guidance on this matter: my permit is about to expire, how and when should I put in an application to extend it.",True,454,454,0.8296062254831887,True,True,True,454,0.9778465899767655,True,True,True,454,0.979820366300258,True,True,True,454,0.9543794757994721,True,True,True,454,0.9647038259305065,True,True,True,301,0.6561305376777632,False,False,False,454,0.7113400468091116,False,True,False
"Confirm whether staff, teaching staff and students able to smoke or vape tobacco or cannabis off university property and then go to work/class.",True,310,310,0.9064813206145137,True,True,True,310,0.9939750419980319,True,True,True,310,0.9959488151082523,True,True,True,310,0.9675452729876286,True,True,True,310,0.9784492283954098,True,True,True,310,0.9920858838484263,True,True,True,310,0.8983826855641082,True,True,True
I am trying to put in an application for financial aid - what is the process?,True,439,439,0.5632017070150773,True,True,True,326,0.9330286920498733,True,False,False,326,0.911869668876597,False,False,False,326,0.834067573626762,False,False,False,439,0.7795538249998893,False,True,False,322,0.5620695971823942,False,False,False,349,0.6263525089229539,False,False,False
Please explain long will an assessment take.,True,381,381,0.7945041108581503,True,True,True,381,0.8837529808658269,False,True,False,381,0.9200300490423106,False,True,False,381,0.8385629471099088,False,True,False,381,0.814758904308525,True,True,True,381,0.8198985689056135,True,True,True,145,0.6106609129837128,False,False,False
Give me the details of the guarantee being provided by Bounce.,False,,291,0.45833364366384155,False,False,False,291,0.8493283635025506,False,False,False,291,0.9369195195957052,False,False,False,337,0.7170841258722142,False,False,False,447,0.6449060451434461,False,False,False,258,0.6684870594011831,False,False,False,33,0.6681346318918896,False,False,False
Where does a qualification in Aerospace Science and Engineering lead?,True,70,70,0.6838844380193606,True,True,True,70,0.9214990192100636,False,True,False,70,0.9318732492146631,False,True,False,70,0.8563958950381334,False,True,False,70,0.9362513859152196,True,True,True,496,0.6382846065282574,False,False,False,70,0.7283956194056682,False,True,False
Explain how this works: where do I submit my Vulnerable Sector Verify clearance letter.,True,486,486,0.858100641500778,True,True,True,486,0.9528728333132193,True,True,True,486,0.963359542647877,True,True,True,486,0.9245290402819568,True,True,True,486,0.9479936914084017,True,True,True,486,0.8933956477523244,True,True,True,486,0.8060905856113936,True,True,True
What ingredients are needed for vegetable soup?,False,,257,0.3932373046369446,False,False,False,433,0.8536537650964201,False,False,False,433,0.8857148982228463,False,False,False,320,0.5206080083511397,False,False,False,326,0.6297139801842305,False,False,False,335,0.5732783942313345,False,False,False,142,0.5815458959855428,False,False,False
Which topics are covered inside Two Year MMPA?,True,149,158,0.5848282540403871,True,False,False,158,0.9017624239904298,False,False,False,158,0.9373208225843634,False,False,False,149,0.7014957734463944,False,True,False,158,0.7820313283312214,False,False,False,414,0.5479055208786476,False,False,False,149,0.6545547658622306,False,True,False
Would it be possible to order more than one Ampere vehicle in my name/same Flipkart profile?,False,,414,0.4738982413798364,True,False,False,438,0.9197742766832523,False,False,False,269,0.9308952694685338,False,False,False,414,0.7655813434199272,False,False,False,414,0.7966255594109469,False,False,False,195,0.6811928491770677,False,False,False,337,0.5953059444941741,False,False,False
Describe for me Join U of T is asking me for a temporary pin. What is this.,True,342,342,0.9286728349838139,True,True,True,342,0.9887377778268984,True,True,True,342,0.9895731216749377,True,True,True,342,0.9771082231001356,True,True,True,342,0.967865532776313,True,True,True,342,0.9894704696300745,True,True,True,342,0.9171258524954696,True,True,True
I need guidance on this matter: where do I locate details about the practicum classes - SWK4701H Practicum 1 and SWK4702Y Practicum 2.,True,480,480,0.8643294090470032,True,True,True,480,0.9782667209862091,True,True,True,480,0.9821973852648795,True,True,True,480,0.9369466091763884,True,True,True,480,0.9397378235740305,True,True,True,480,0.9309237980014541,True,True,True,480,0.5078714329013613,False,True,False
Can you translate this paragraph into Japanese?,False,,272,0.35630873280552655,False,False,False,280,0.8546604851456702,False,False,False,272,0.876026486137402,False,False,False,361,0.6547862472589514,False,False,False,490,0.6245828007320723,False,False,False,136,0.6266161895613104,False,False,False,76,0.5153908682106447,False,False,False
In which place is it possible to locate practicum details for Overseas Students?,True,488,488,0.39548700649679114,False,True,False,496,0.9009349617237042,False,False,False,496,0.9262242081611363,False,False,False,488,0.8297319712693745,False,True,False,488,0.8131253498124955,True,True,True,488,0.7742520213547204,False,True,False,488,0.6198586394853941,False,True,False
Explain the scholarly work areas in SURE: Summer Undergraduate Scholarly work in Engineering.,True,133,133,0.6283235229808922,True,True,True,133,0.9341474225282944,True,True,True,69,0.947858287424892,False,False,False,133,0.8082120224635456,False,True,False,133,0.8636094302564257,True,True,True,443,0.48615066999230316,False,False,False,13,0.5476706723760553,False,False,False
I need a clear description of there be a communal gathering location after the ceremony.,True,282,282,0.9258995781410325,True,True,True,282,0.9318092941513251,True,True,True,282,0.9703987643226553,True,True,True,282,0.8898104116029768,True,True,True,282,0.9755173720829303,True,True,True,282,0.9864838641274702,True,True,True,282,0.8678173921509291,True,True,True
"I need guidance on this matter: if I have larger personal products, where can I shop them.",True,273,273,0.712341160349297,True,True,True,273,0.9776065750656007,True,True,True,273,0.9706291530068853,True,True,True,273,0.9257089404878662,True,True,True,273,0.8390134504511075,True,True,True,273,0.7875363352417656,False,True,False,273,0.7694030223371316,True,True,True
What steps should someone follow to give feedback about practicum-related issues?,True,498,498,0.839862047778249,True,True,True,496,0.8939762160550272,False,False,False,498,0.9576600514596624,True,True,True,498,0.8996747020979503,True,True,True,498,0.9613893007445387,True,True,True,498,0.8156001662264957,True,True,True,498,0.7765331489476331,True,True,True
Am I allowed to trade practicums with a classmate after I have been assigned?,True,495,495,0.9447756089742513,True,True,True,495,0.9746530642047346,True,True,True,495,0.9890647086419867,True,True,True,495,0.9602510961121296,True,True,True,495,0.9746277329469905,True,True,True,495,0.923840579094447,True,True,True,495,0.9326613514002444,True,True,True
What shape does Immunology take?,True,23,23,0.476796240378457,True,True,True,389,0.9062419105562878,False,False,False,324,0.8752375090971496,False,False,False,23,0.6557695616074983,False,True,False,23,0.8278024123236835,True,True,True,17,0.6704236729139073,False,False,False,159,0.5359696884382618,False,False,False
Explain how this works: i am interested in applying to a degree at the University of Toronto Mississauga. If I put in an application to this degree on OUAC will I be considered for this degree at all three campuses.,True,334,334,0.798090375340772,True,True,True,334,0.9591354729031731,True,True,True,334,0.9651982063354225,True,True,True,334,0.9334942040886125,True,True,True,334,0.9388894361205071,True,True,True,131,0.6866774419313347,False,False,False,98,0.6954109214284768,False,False,False
