query,is_answerable,expected_faq_id,tfidf_predicted_faq_id,tfidf_similarity,tfidf_accepted,tfidf_top1_correct,tfidf_correct_answer,w2v_mean_predicted_faq_id,w2v_mean_similarity,w2v_mean_accepted,w2v_mean_top1_correct,w2v_mean_correct_answer,w2v_tfidf_predicted_faq_id,w2v_tfidf_similarity,w2v_tfidf_accepted,w2v_tfidf_top1_correct,w2v_tfidf_correct_answer,pw2v_mean_predicted_faq_id,pw2v_mean_similarity,pw2v_mean_accepted,pw2v_mean_top1_correct,pw2v_mean_correct_answer,pw2v_tfidf_predicted_faq_id,pw2v_tfidf_similarity,pw2v_tfidf_accepted,pw2v_tfidf_top1_correct,pw2v_tfidf_correct_answer,rnn_predicted_faq_id,rnn_similarity,rnn_accepted,rnn_top1_correct,rnn_correct_answer,bilstm_predicted_faq_id,bilstm_similarity,bilstm_accepted,bilstm_top1_correct,bilstm_correct_answer
I need guidance on this matter: a referee I want doesn't have an institution or organization email location - what should I do.,False,,110,0.4293117349538066,False,False,False,167,0.9086546224927889,False,False,False,199,0.8905648808943926,False,False,False,2,0.885757521065994,True,False,False,2,0.8310362379020503,True,False,False,4,0.8334797710178369,True,False,False,324,0.6516668573974177,False,False,False
"Please clarify the following point: the location while ordering Ampere 2-wheeler on Flipkart is distinct from the one on my location proof (Aadhar Card), what should I do now.",True,247,247,0.7479979731757165,True,True,True,247,0.9852853709216132,True,True,True,247,0.9786416022344306,True,True,True,247,0.9465962766883411,True,True,True,247,0.9104104745588694,True,True,True,481,0.681681509401133,False,False,False,203,0.5891160761110125,False,False,False
Is it permitted to call off my EMI after I've placed the purchase with the Bajaj Finserv transaction choice?,True,104,104,0.5623880609031124,False,True,False,104,0.9528101713612119,True,True,True,104,0.958269302567046,True,True,True,104,0.899350506814736,True,True,True,104,0.8642365658973911,True,True,True,104,0.5370035058947068,False,True,False,104,0.6809100068191245,False,True,False
Please clarify the following point: i didn't get a guarantee card with my item. How can I get the guarantee.,True,42,42,0.7564843850030241,True,True,True,42,0.954084470654133,True,True,True,42,0.926393748395345,True,True,True,2,0.8929498827029401,True,False,False,15,0.8550391189575772,True,False,False,456,0.6917591058122383,True,False,False,182,0.5768726570961898,False,False,False
What steps should someone follow to include a new shipment location to my Flipkart profile?,True,49,75,0.3737421260164756,False,False,False,495,0.8694753987735894,False,False,False,65,0.879013671537372,False,False,False,75,0.8350103456174558,True,False,False,145,0.7837311589512568,True,False,False,286,0.5168210586957194,False,False,False,199,0.6624933710670701,False,False,False
Explain the cause: is my card being saved on Flipkart.,True,220,220,0.88716019175488,True,True,True,220,0.9735479493109991,True,True,True,220,0.9728072296919849,True,True,True,220,0.9119873786483024,True,True,True,220,0.9511765872068334,True,True,True,220,0.9469611753234733,True,True,True,220,0.7871988279917632,True,True,True
Explain how this works: from when is the guarantee for my item applicable.,True,90,90,0.6597148208734489,True,True,True,90,0.9243369063648568,True,True,True,90,0.9109098768445574,True,True,True,195,0.8167896069882636,True,False,False,90,0.7669682629269522,True,True,True,90,0.7737512756910554,True,True,True,125,0.6791853706485402,False,False,False
Am I expected to have to send back the freebie when I send back a item?,True,230,230,0.5668802944625139,False,True,False,230,0.9166950808188895,False,True,False,230,0.892902863545704,False,True,False,230,0.8810031413579577,True,True,True,230,0.7712977229882801,True,True,True,230,0.7678891910936388,True,True,True,345,0.7249830903574555,True,False,False
Would it be possible to make use of the Money on Shipment transaction choice for every item I order on Flipkart?,True,9,9,0.3941193911479589,False,True,False,451,0.9149585678693324,False,False,False,451,0.9235474568626671,True,False,False,9,0.8646768076068756,True,True,True,495,0.8396365771070591,True,False,False,436,0.7851872510046194,True,False,False,64,0.6299863791322932,False,False,False
Confirm whether there a charge for pickup of items from a 'Pickup Store'.,True,245,245,0.9002836584193342,True,True,True,245,0.9787001415302194,True,True,True,245,0.9789406364570037,True,True,True,245,0.9237568485841985,True,True,True,245,0.9609312913210941,True,True,True,245,0.8708622222569714,True,True,True,245,0.7761215387208462,True,True,True
What lies behind the fact that are faster shipment choices not on offer at my location?,True,231,231,0.6018690416495153,True,True,True,231,0.8911954746588012,False,True,False,231,0.8975224635561726,False,True,False,145,0.8224102186400012,True,False,False,145,0.8055251041837866,True,False,False,129,0.9043468924315978,True,False,False,411,0.5745489016791517,False,False,False
I need to establish what happens if I'm not able to collect up my shipment within 5 days from the pickup shop for some reason.,True,276,276,0.8707080872058843,True,True,True,276,0.9761568056291624,True,True,True,276,0.9809630356871817,True,True,True,276,0.9678124648176576,True,True,True,276,0.9740857155139515,True,True,True,276,0.947915461793484,True,True,True,276,0.9137127840703152,True,True,True
What should be understood about the interest rates for the Credit card EMI plans?,True,260,260,0.8303882770779132,True,True,True,260,0.9737868669764833,True,True,True,260,0.9715282617543423,True,True,True,260,0.9469065684238679,True,True,True,260,0.958327164996044,True,True,True,260,0.8303785228909663,True,True,True,260,0.8889834033570743,True,True,True
What are today's cricket scores?,False,,57,0.4277407531765435,False,False,False,174,0.8441416898594575,False,False,False,10,0.8407227696984911,False,False,False,194,0.5739183564705175,False,False,False,64,0.5614496249209626,False,False,False,305,0.6552264649074878,False,False,False,459,0.6946136375449199,False,False,False
What is the correct procedure to know if the shop I am at has the choice of with SuperCoin Settle the amount function?,True,274,274,0.5793020183152914,False,True,False,274,0.9248134938499892,True,True,True,274,0.9382145668289725,True,True,True,274,0.874996228641143,True,True,True,274,0.8686584069456039,True,True,True,103,0.7611450684625659,True,False,False,444,0.6122795538037732,False,False,False
For what reason is my preferred shop not showing up for SuperCoin Settle the amount on the Flipkart app?,True,173,173,0.7142735287024915,True,True,True,173,0.9677803437269398,True,True,True,173,0.9743092207538852,True,True,True,173,0.9464132293849519,True,True,True,173,0.9383562591303145,True,True,True,173,0.9264026276653541,True,True,True,173,0.6752731915595734,False,True,False
What lies behind the fact that is the choice to order a BGauss 2-wheeler not on offer at my pincode?,True,221,221,0.6884309842553311,True,True,True,398,0.9576183921517607,True,False,False,398,0.9513994394262817,True,False,False,221,0.8791320201225252,True,True,True,425,0.8102259755670232,True,False,False,221,0.88736930721493,True,True,True,370,0.6403958628460151,False,False,False
Please clarify the following point: can refurbished items be searched by their item name.,True,401,401,0.8196137122912587,True,True,True,401,0.9123702046655991,False,True,False,401,0.9335372021900505,True,True,True,401,0.7628732069165338,False,True,False,401,0.8818002022457774,True,True,True,402,0.6392110128554542,False,False,False,209,0.6353483270970883,False,False,False
What sets Postdoctoral Studies in the School of Architecture degree at MCGILL apart from similar options?,False,,231,0.36366825211200576,False,False,False,312,0.8532720298237905,False,False,False,128,0.8775053138750057,False,False,False,83,0.5949236923498504,False,False,False,221,0.6741977560574404,False,False,False,229,0.7124446416810495,True,False,False,194,0.6005615017310527,False,False,False
What is the best camera for wildlife photography?,False,,305,0.38230528300365857,False,False,False,305,0.884458438001885,False,False,False,305,0.7918982360701006,False,False,False,173,0.5714780564559302,False,False,False,209,0.7101721785339428,False,False,False,272,0.5746998907163084,False,False,False,394,0.6232451169838908,False,False,False
Explain the scholarly work areas in Electrical & Computer Engineering Undergraduate Degree.,False,,351,0.5046388947333609,False,False,False,152,0.7762382906089499,False,False,False,351,0.7453113478666081,False,False,False,158,0.4919799893131598,False,False,False,351,0.6049542592625464,False,False,False,266,0.657586378600002,False,False,False,250,0.4777301366802415,False,False,False
Is it permitted to include more products after I have placed a Flipkart Quick purchase?,True,163,163,0.6175862476195422,True,True,True,96,0.9334535046640093,True,False,False,163,0.9397765688579484,True,True,True,163,0.8882458107386392,True,True,True,163,0.8700151999583527,True,True,True,63,0.6475858035792665,False,False,False,214,0.46993648461858867,False,False,False
I want to establish whether there a minimum buy amount for Flipkart Quick purchases.,True,205,205,0.6899999405993756,True,True,True,168,0.8937609286692811,False,False,False,205,0.9077402410008707,False,True,False,205,0.8559444399088965,True,True,True,205,0.859608392369169,True,True,True,393,0.7078405367492867,True,False,False,388,0.5436361175045819,False,False,False
I need guidance on this matter: how does guarantee work on exchange items.,True,263,263,0.41680762254596637,False,True,False,475,0.8704933117440529,False,False,False,372,0.8781089808422836,False,False,False,216,0.8069883545098797,False,False,False,223,0.7851365570136024,True,False,False,183,0.6567378573435347,False,False,False,285,0.5744624581673696,False,False,False
