id,question,answer,category,source,source_type
244,I ordered a wrong item. Can I return it?,The sellers' return policies don't support the return of item(s) ordered wrongly. You can refer the respective seller's Returns policy on the product page.,returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=55f2a4685a00001400d984d2&view=FAQ,official_web_via_public_dataset
245,Is there a charge for pickup of products from a 'Pickup Store'?,There are no charges for pickup of products from a 'Pickup Store'. Standard delivery charges still apply.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e3b5b500004600316800&view=FAQ,official_web_via_public_dataset
246,"I always login using my phone number, but I recently lost my phone. I have also forgotten the password to my Flipkart account. How do I access it?","If you have forgotten the password for your account, you can reset it using the 'Forgot password' option available on the home page. Just enter your registered email ID to get an OTP, once you have the OTP simply follow the prompts. If you regain access to your phone number, you can always log in using OTP else, if an email ID is registered with your account, you can click on 'Forget Password' and attempt to log in. In the unlikely event of these not working, you can contact our customer support team for further assistance.",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=55c20ceda900002800b99935&view=FAQ,official_web_via_public_dataset
247,"The address while ordering Ampere 2-wheeler on Flipkart is different from the one on my address proof (Aadhar Card), what should I do now?","Please cancel the order and place a new order with the correct address. For more details, you can also contact the brand authorised dealer.",orders,https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309249814e57550750ab0c5&view=FAQ,official_web_via_public_dataset
248,Can I buy products on Flipkart by redeeming SuperCoins?,"Please note, SuperCoins is not a payment mode and cannot be used for completing purchases. SuperCoins can be redeemed only to avail 'SuperCoins Rewards'. However, you can also redeem them for discounts funded by third parties for products on Flipkart platform and at third-party partner stores based on terms and conditions. To know more about the Flipkart Plus program click here For more information on SuperCoins click here",payments,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5b6133f114000013007b43ea&view=FAQ,official_web_via_public_dataset
249,Is the price for a BGauss 2-wheeler inclusive of subsidy?,"Please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your Aadhaar Card and that would mean that this price is applicable only for your first purchase of an electrical vehicle.",products,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bfe7164d0b60fba41b15e&view=FAQ,official_web_via_public_dataset
250,What is the warranty being offered by Ampere?,"Ampere Magnus EX electric scooter comes with a warranty of 3 years or 20000 km, whichever is completed first. For more details, you can contact the brand at 1800 123 9262 or write to them at customersupport@amperevehicles.com. You can also choose to contact the brand authorised dealer.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309139414e57550750aad8b&view=FAQ,official_web_via_public_dataset
251,How will I get my refund for returning an item I paid for using 'Cash on Delivery' mode?,"For orders placed using 'Cash on Delivery' as the payment mode, refunds can be processed to your bank account via Immediate Payment Service (IMPS). You can update the details of the bank account where you would like to receive the refund while creating the return request for an item. You will need to update following information for the seller to process a refund to your account: The Bank Account Number IFSC Code Account Holder's Name Bank Branch Bank Name IMPS refunds will typically be processed in one business day by sellers.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=5b34e0074c0000340043893d&view=FAQ,official_web_via_public_dataset
252,Will the delivery be tried again if I'm not able to collect my order the first time?,Couriers make sure that the delivery is re-attempted the next working day if you can't collect your order the first time.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55f2a6eb5b00001e003202ed&view=FAQ,official_web_via_public_dataset
253,"The address while ordering BGauss 2-wheeler on Flipkart is different from the one on my address proof (Aadhaar Card), what should I do now?","Please cancel the order and place a new order with the correct address. For more details, you can also contact the brand authorised dealer.",orders,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d212164d0b60fba455193&view=FAQ,official_web_via_public_dataset
254,I want to know the CVV number on the card?,"The virtual card and CVV are available in the Flipkart Axis Bank Credit Card section under 'My Accounts' section of the app. Once the physical card is delivered to you, the CVV number is available behind your card. Disclaimer: Please do not disclose your PIN or CVV to anyone. In case your card is misused, Bank or Flipkart won't be responsible for any unauthorised transactions that may have happened due to the disclosure.",payments,https://www.flipkart.com/helpcentre?catalog=5d27036a2100002900f9dc20&faq=5d2717cd68000033009c4738&view=FAQ,official_web_via_public_dataset
255,Is the price for a Bounce 2-wheeler inclusive of subsidy?,"Please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your Aadhar Card and that would mean that this price is applicable only for your first purchase of an electrical vehicle.",products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62dab2561c67763c20d1d284&view=FAQ,official_web_via_public_dataset
256,Can I use my Gift Card to buy items from different sellers in the same order?,"No, a Gift Card cannot be used in a single order with different sellers. To buy items from different sellers using your Gift Card, please order separately.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=56495fc72600001300c2c7f5&view=FAQ,official_web_via_public_dataset
257,Can 'SuperCoins Rewards' be cancelled or returned?,"No. Once 'SuperCoins Rewards' are purchased they cannot be cancelled or returned. For more details on 'SuperCoins Rewards', please visit SuperCoin Zone here To know more about the Flipkart Plus program click here",returns_refunds,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5b6137af1300003600653e10&view=FAQ,official_web_via_public_dataset
258,What is express delivery?,"It is a new delivery model that ensures delivery of items like grocery, fresh fruits, vegetables, lifestyle, and mobile categories within 90 minutes of it being placed. If the order value is more than Rs. 500, delivery is free. In case the order value is less than Rs. 500, shipping charges will be applicable.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=5f210f87278e793e653cbc73&faq=5f211e57512c226900283e8b&view=FAQ,official_web_via_public_dataset
259,"The address while ordering Bounce vehicle on Flipkart is different from the one on my address proof (Aadhar Card), what should I do now?","Please cancel the order and place a new order with the correct address. For more details, you can also contact the brand authorised dealer.",orders,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=632d276ff86ae76c18ecbfa4&view=FAQ,official_web_via_public_dataset
260,What are the interest rates for the Credit card EMI plans?,You will see the actual interest rates and the amount charged by the bank for your credit card EMI plan during checkout after choosing the EMI payment method while placing your order.,payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564c110a1900003d00fede33&view=FAQ,official_web_via_public_dataset
261,What after-sales services are being provided by Flipkart for BGauss 2-wheelers?,"Please note, there will be no after-sales services provided by Flipkart. Kindly contact the brand's customer support for any assistance needed after the purchase of the vehicle. You can also check with the brand authorised dealer.",products,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1bdff86ae76c18ec88a9&view=FAQ,official_web_via_public_dataset
262,What is Cash and Coins for Rewards program?,Cash and Coins for Rewards enables customers to redeem select rewards offered by third party using a combination of SuperCoins and a specific amount. The amount and the number of SuperCoins that have to be used to redeem a reward are pre-determined and cannot be changed.,promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f7c5ef086c49b5087e053ea&view=FAQ,official_web_via_public_dataset
263,How does warranty work on replacement products?,The warranty on replacement products will be the same as the initial product delivered to you. The invoice you receive with the replacement can be used to claim warranty related services.,returns_refunds,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639e44d7100002000a27a02&view=FAQ,official_web_via_public_dataset
264,How can I collect my shipment from the pick-up store?,"To collect your shipment from a pick-up store, follow these simple steps: 1. Walk into the pick-up store 2. Enter your OTP where you are asked to do so by the Store Manager and show a valid photo ID As soon as the verification is complete, the shipment will be handed over to you. Note: The photo IDs can be PAN card, Driving license, Aadhar card, College ID card, Employee ID card, Voters' ID card, Government approved cards, photo printed credit/debit card, and Bank passbook.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1ec89b500004b00316804&view=FAQ,official_web_via_public_dataset
265,"The address while ordering Ather 2-wheeler on Flipkart is different from the one on my address proof (Aadhaar Card), what should I do now?","Please cancel the order and place a new order with correct address. For more details, you can also contact the brand authorised dealer.",orders,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d24a8f86ae76c18eca6c5&view=FAQ,official_web_via_public_dataset
266,What is 'Credit Card No Cost EMI'?,"'Credit Card No Cost EMI' is a payment mode with which you can shop for items from select sellers on Flipkart with no interest & zero down payment. With this payment mode, you get an instant cash-back from the seller for the amount you are charged by the bank as interest.",payments,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579affdf1200002300e74469&view=FAQ,official_web_via_public_dataset
267,Will Hero MotoCorp cross-sell/up sell when I visit the brand authorised dealer?,"Please note, once you've completed the purchase on Flipkart, the brand authorised dealer will not market any other products. However, they may recommend accessories that may be suitable for your vehicle.",products,https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fe28c64d0b60fba4d96de&view=FAQ,official_web_via_public_dataset
268,Where can I check the details of my SuperCoins?,"You can see the details of the SuperCoins reflecting as 'on the way', 'credited', 'used' and 'expired' by following these simple steps: For App- Log in to your account- Click on 'SuperCoin' icon at the bottom of the screen For Website- Log in to your account- Click on 'My Account'- Go to 'SuperCoin Zone' To know more about the program click here For more information on SuperCoins click here",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5b612b5d1000002500e9ffb9&view=FAQ,official_web_via_public_dataset
269,When are refunds given?,Refunds are given when: - The seller cannot provide a replacement- A dispute has been ruled in your favour in-line with Buyer Protection- Sellers allow refunds on select categories under certain conditions Please check the seller's Returns Policy on the product page for more details.,returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=55bf4f79ab00003a00e35480&view=FAQ,official_web_via_public_dataset
270,Why didn't my order qualify for free delivery?,"Your order qualifies for free delivery if you order F-Assured products worth Rs. 500 and above. If your order value for F-Assured products is less than Rs. 500, a delivery fee of Rs. 40 will be charged.For products that are non-F-Assured, delivery charges if any will be decided by the sellers and will vary. Please click on 'View sellers' under the seller rating on the product page for information about sellers selling any particular product and their respective delivery charges.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9e2086000001100cb508e&faq=5b34ccfc6d0000320074aa8a&view=FAQ,official_web_via_public_dataset
271,Do sellers on Flipkart ship internationally?,"Currently, sellers on Flipkart only ship within India.",orders,https://www.flipkart.com/helpcentre?catalog=55c9c8e2b0000023002c1702&faq=55bf15e4d00000250011ff90&view=FAQ,official_web_via_public_dataset
272,How do I save my card(s) on Flipkart?,"Your card is saved automatically when you make a successful payment by entering the card details while purchasing on Flipkart. Alternatively, you can also save your card by navigating to 'My Accounts > Payments > My Saved Cards'. To save the card you'll need the card number and the expiry date. You can also add a card label to better identify a saved card.",payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a524130000310096ce64&view=FAQ,official_web_via_public_dataset
273,Can I choose a different model of the Bounce 2-wheeler at the brand authorised dealer after doing the test drive?,"In case you want to buy a different model than the one you have already purchased after test drive at the brand authorised dealer, you can cancel the existing order and place a new order for the desired model. Please note, the option to cancel the order will not be available after the submission of documents required for processing registration.",products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62dad3f1aca9fa77e9e63cca&view=FAQ,official_web_via_public_dataset
274,How can I know if the store I am at has the option of using SuperCoin Pay feature?,Please ask the cashier at the store if the option to pay through SuperCoin Pay feature is available with them or you can look for a QR code scanner with Flipkart logo and SuperCoin Pay option.,promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8e73ef952a4e798481a35a&view=FAQ,official_web_via_public_dataset
275,Can I choose PhonePe wallet as a refund option?,"Yes, you can choose to have the amount refunded to your PhonePe wallet provided the balance does not exceed ₹20,000.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=587390bf1800001400f0058e&faq=57be97561400002100f160b0&view=FAQ,official_web_via_public_dataset
276,What happens if I'm not able to pick up my shipment within 5 days from the pickup store for some reason?,"In case your shipment isn't collected from the pick-up store within 5 days, it will be returned to the seller. The order will be cancelled and a full refund initiated for pre-paid orders.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f872a900002300b99928&view=FAQ,official_web_via_public_dataset
277,"The address while ordering the Hero MotoCorp 2-wheeler on Flipkart is different from the one on my address proof (Aadhaar Card), what should I do now?","Please cancel the order and place a new order with the correct address. For more details, you can also contact the brand authorised dealer.",orders,https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fe30364d0b60fba4d9901&view=FAQ,official_web_via_public_dataset
278,Is 'Credit Card No Cost EMI' payment mode available on Flipkart’s website and mobile app?,"Yes, ‘Credit Card No Cost EMI' payment mode is available on our website, mobile app, and Flipkart Lite, our mobile site",payments,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b00b7120000200061c45b&view=FAQ,official_web_via_public_dataset
279,Is the price for an Ather 2-wheeler inclusive of subsidy?,"Please note, the price displayed on the product page includes subsidy provided by the central government and is linked to your Aadhar Card and that would mean that this price is applicable only for your first purchase of electrical vehicle.",products,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c044d14e575507542c713&view=FAQ,official_web_via_public_dataset
280,Where will I find a scratch card after using SuperCoin Pay feature for an order?,"If an order is eligible for scratch card by Twid (INNOTARGET FASHALOT RETAIL PRIVATE LIMITED), it will be added soon after transaction is successful. Please go to 'My Orders' page of your Flipkart account, tap on the SuperCoin Pay logo at the top of the page and choose SuperCoin Pay from the menu. There will a tab at the top of the page with scratch cards and you will be able to find your scratch card on that particular tab. Please note that offers are subject to terms and conditions.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8eba40338fb61d82bf999e&view=FAQ,official_web_via_public_dataset
281,What are the refund timelines if I cancel or return a product?,"The refund timelines will depend on the payment modes as listed below: Debit card - 7-9 Business days Credit - 7-9 Business days Netbanking - 3-7 business days COD - IMPS, 1 Business days EMI (Standard+No cost+Debit card) - 7- 9 Business days Flipkart Pay Later - 24 to 48 hours Gift Card - 24 hours PhonePe: PhonePe wallet - 24 hours PhonePe UPI - 1 business day PhonePe Credit/Debit card - 7 business days Note: Refunds will be credited to the payment source used at the time of placing an order.The mode of refund in case of payment through 'Cash on Delivery' will be IMPS",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=5b34df996e00003b00124e43&view=FAQ,official_web_via_public_dataset
282,"My order status shows 'Out for Delivery', but I haven't got it yet. When will I get it?",The courier service will contact you for delivery of your order. Please check your SMS for more details.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55bf2b95ab00002f00e35471&view=FAQ,official_web_via_public_dataset
283,What do the different order statuses in 'My Orders' mean?,The different order statuses are as mentioned below: Approved: Order you have placed for an item is confirmed by the seller Ready to Ship: Your item is packed and ready for pick up by a courier service provider Dispatched: Your item has been picked up from the seller by the courier service provider and is on its way to a logistic facility Shipped: Your item is on its way to you Out for delivery: A Wish master is out to deliver your order Delivered: Your item has been delivered Return requested: You have created a return request for the item which is pending confirmation from the seller Returned: You have returned the item for refund/replacement/exchange,orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=5b34e1fe6e00003d00124ecb&view=FAQ,official_web_via_public_dataset
284,Can I foreclose my EMIs for products purchased using the 'Credit Card No Cost EMI' payment mode?,"Yes, you can foreclose your EMIs if you've paid for your order using 'Credit Card No Cost EMI' payment mode. Please contact the card-issuing bank for foreclosure of your EMI.",payments,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b013a1400001500ebe3f4&view=FAQ,official_web_via_public_dataset
285,What are the documents required for the entire process of buying an Ather 2-wheeler on Flipkart?,The following documents need to be submitted to the brand authorised dealer to complete the purchase of an Ather 2-wheeler: - Aadhaar Card- Pan Card- Address proof- Passport size photo,products,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf948a0eaa942e1bf2b3b&view=FAQ,official_web_via_public_dataset
286,How do I know if a third-party partner store accepts SuperCoin Pay if there is no QR code scanner available?,"To check if a third-party store has partnered with us for the SuperCoin Pay feature, please check with the cashier at the store or you can visit the SuperCoin Zone and check the list of the partner stores using 'Stores Nearby' option.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8e8140eb75572bd7abf173&view=FAQ,official_web_via_public_dataset
287,I have not received the reimbursement of my courier charges. What should I do?,"Please follow the below-mentioned steps on our website to upload a scanned copy of the receipt from the courier service provider so that we can request the seller for a reimbursement: Go to Flipkart Help Center and select the relevant order for which the refund has been requested From the issue types, choose 'Others' and select 'Email Us' Now click on the attachment icon and select the image/document you wish to upload Please include the return ID in your email and click 'Send Email' After the verification, the amount will be refunded to you as a Gift Card in your Flipkart account. Note: This amount is not withdrawable to your bank account.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=5b34e0b71400002200f63f4d&view=FAQ,official_web_via_public_dataset
288,What is a pick-up store?,A pick-up store is a location near you where you can now walk into a select partner store and collect your order at your own convenience. The option to choose this as a delivery option is available on our mobile app.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e63cb500004000316801&view=FAQ,official_web_via_public_dataset
289,Will I get the option to test drive a BGauss 2-wheeler? How many times will I be allowed to take a test drive in the same order?,You can take multiple test rides by visiting the nearest brand authorised dealership.,orders,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf86da0eaa942e1bf236d&view=FAQ,official_web_via_public_dataset
290,I chose the wrong EMI plan while making the payment using Bajaj Finserv No Cost EMI option. Can I change it now?,"EMI plan chosen while paying through the Bajaj Finserv No Cost EMI payment option cannot be changed once the order has been placed. If your order hasn't been delivered yet, you can cancel* it and place a new order with the preferred EMI plan. *Certain items cannot be cancelled after 24 hours of placing the order.""",payments,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147cdc1200003800817deb&view=FAQ,official_web_via_public_dataset
291,What are the documents required for the entire process of buying a Bounce 2-wheeler on Flipkart?,The following documents need to be submitted to the brand authorised dealer to complete the purchase of a 2-wheeler: - Aadhar Card- Pan Card- Address proof- Passport size photo,products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62daaa3faca9fa77e9e5e17e&view=FAQ,official_web_via_public_dataset
292,What are the limits to buy Gift Cards?,"You can buy a maximum of 100 Gift Cards in a month with a total limit of Rs. 1,00,000 (One Lakh). Purchases exceeding this limit will be automatically canceled. Please refer to the Gift Card Terms & Conditions page for more details.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=57d15cf31300002a00403496&view=FAQ,official_web_via_public_dataset
293,Why have I been asked to ship the item?,"When pickup facility is not available for your location as per the courier service providers, you may be asked to ship the item back to the seller. Since the seller can arrange for a refund or a replacement only after the item reaches them, please make sure that the item is sent to the address mentioned in the return related email within 30 days of the email being sent to you. The seller may not be able to proceed with the return request if the item does not reach the specified address within 30 days.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=564980b72100001300515d86&view=FAQ,official_web_via_public_dataset
294,What is Cash on Delivery?,Cash on Delivery is a mode of payment in which you can pay cash at the time of delivery of your order. You can also pay using a credit card/ debit card if the Courier Executive carries a swiping machine.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb430b2c00002e00690dcc&view=FAQ,official_web_via_public_dataset
295,Will I get the option to test drive a Bounce 2-wheeler? How many times will I be allowed to take a test drive in the same order?,Please contact the brand authorised dealer for any test drive-related queries.,orders,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62daac7172a08c7132793433&view=FAQ,official_web_via_public_dataset
296,How secure is the payment through SuperCoin Pay?,Twid (INNOTARGET FASHALOT RETAIL PRIVATE LIMITED) platform is designed to ensure your data is safe and secure. This is a PCI DSS certified platform that makes your transaction completely safe. Your data is 256 bits encrypted and with your full opt-in consent and transparency.,payments,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8ed5bd732ee36607bef04f&view=FAQ,official_web_via_public_dataset
297,How long does the battery last for BGauss 2-wheelers?,"The battery for BG D15i and BG D15 Pro will last for 70,000 to 80,000 kilometers, which is 8 to 10 years depending on the individual usage. The battery for BG A2 and BG B8 will last for 40,000 kilometers depending on usage.",products,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d19d3f86ae76c18ec831b&view=FAQ,official_web_via_public_dataset
298,Do I have to pay anything extra to buy or use a Gift Card?,No. You can buy and use your Gift Card without paying anything extra.,promotions_rewards,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=564960012600001900c2c805&view=FAQ,official_web_via_public_dataset
299,Can I cancel or return a reward as part of the Cash and Coins for Rewards for program?,"No, once a reward is claimed, it cannot be cancelled.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f7c6fa639ee360fc4358e62&view=FAQ,official_web_via_public_dataset
300,Can I combine the balance on my Gift Cards with Cash on Delivery to pay for an order?,Cash on Delivery payments cannot be combined with other payments modes.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564b08f93000003c00fd324f&view=FAQ,official_web_via_public_dataset
301,Will I get the option to test drive an Ather 2-wheeler? How many times will I be allowed to take a test drive in the same order?,Please contact the brand authorised dealer for any test drive-related queries.,orders,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bfd7a64d0b60fba41a975&view=FAQ,official_web_via_public_dataset
302,How can I pay for my order?,"You can choose to pay for an order using any of the below methods: Cash on Delivery Net Banking Gift Card PhonePe Wallet Visa, MasterCard, Maestro and American Express Credit or Debit cards issued in India and 21 other countries To know more about payments, click here: http://www.flipkart.com/s/help/payments",payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb42702c00002e00690dcb&view=FAQ,official_web_via_public_dataset
303,How quickly does the battery for BGauss 2-wheelers charge again?,"Please note, the battery for BG A2 will take 1 hour 45 minutes to get 80% charged, however, it will take 2 hours 15 minutes to get 100% charged. Battery for BG B8 will take 2 hours to get 80% charged and 3 hours to get 100% charged. Batteries for BG D15i and BG D15 Pro will take 4 hours to get 80% charged and 5 hours 30 minutes to get 100% charged.",products,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632d1a4f64d0b60fba453f58&view=FAQ,official_web_via_public_dataset
304,"I've lost my Gift Card PIN, what can I do?","If you've bought the Gift Card from Flipkart directly, you can resend the Gift Card details to the recipient by following these simple steps: 1. Go to 'My Orders'2. Select the Gift Card order3. Click on 'Resend Gift Card' and the recipient will get the Gift Card with a new PIN If you've got the Gift Card as a Gift, you may get in touch with the original buyer and they will be able to help you out.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=587389121300003f00360251&view=FAQ,official_web_via_public_dataset
305,What is the pickup process?,"Once your return or replacement or exchange request is accepted, the pickup of the originally delivered product will be scheduled. An SMS with more details will be sent to you on the day of the pickup. In cases where pickup service is not available from the courier service providers at your location, you may be asked to ship the item back to the seller within 30 days of the return related email being sent to you.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=55bf5d21ab00003a00e35482&view=FAQ,official_web_via_public_dataset
306,Will my shipment be safe at the pickup store?,"Rest assured, your shipment is safe with our trusted partners at all pickup stores.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f8c4a900002a00b99929&view=FAQ,official_web_via_public_dataset
307,Will I get the option to test drive a Hero MotoCorp 2-wheeler? How many times will I be allowed to take a test drive in the same order?,You can take multiple test rides by visiting the nearest brand authorised dealership.,orders,https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd039a0eaa942e1ca9dee&view=FAQ,official_web_via_public_dataset
308,Why can't I see 'Credit Card No Cost EMI' as a payment mode for some items?,'Credit Card No Cost EMI' payment mode is only available for certain items from select sellers. Please check the product page for availability.,payments,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b00541300003e00414488&view=FAQ,official_web_via_public_dataset
309,Will Ather cross-sell/up sell when I visit the brand authorised dealer?,"Please note, once you've completed the purchase on Flipkart, the brand authorised dealer will not market any other products. However, they may recommend accessories that may be suitable for your vehicle.",products,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d23e764d0b60fba455d6c&view=FAQ,official_web_via_public_dataset
310,"If I merge my Flipkart accounts, will my SuperCoins also merge?",The option to merge Flipkart accounts is not available at the moment. To know more about the program click here For more information on SuperCoins click here,promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5b612f1b4900003800cae5a0&view=FAQ,official_web_via_public_dataset
311,Can I get the refund for the item to any other mode if I have paid using the Bajaj Finserv payment option?,"No, the refund for an order placed using the Bajaj Finserv payment mode can only be done to the bank account linked to the Bajaj Finserv EMI Card.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147df51200001d0032a423&view=FAQ,official_web_via_public_dataset
312,What is the estimated delivery time?,"Sellers generally procure and ship the items within the time specified on the product page. Business days exclude public holidays and Sundays. Estimated delivery time depends on the following factors: - The seller offering the product- Product's availability with the seller- The destination to which you want the order shipped to and location of the seller You can check the expected delivery date of your order(s) on the 'My Orders' section of your Flipkart account on our website, app, or mobile site.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55bf0b5bd00000220011ff8a&view=FAQ,official_web_via_public_dataset
313,Will I get the option to test ride for Ampere Magnus EX? How many times will I be allowed to take test rides as part of an order?,You can take multiple test rides by visiting any brand authorised dealership.,orders,https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=63091a66f86ae76c18b160cf&view=FAQ,official_web_via_public_dataset
314,Can I use Credit/Debit Card to pay on Flipkart through the Flipkart app?,"Yes, you can use your Debit/Credit Card to shop on our mobile app, website, and mobile site too!",payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb49333100003d007864cd&view=FAQ,official_web_via_public_dataset
315,Will Bounce cross-sell/up sell when I visit the brand authorised dealer?,"Please note, once you've completed the purchase on Flipkart, the brand authorised dealer will not market any other products. However, they may recommend accessories that may be suitable for your vehicle.",products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62dad54235e34f62c206f20f&view=FAQ,official_web_via_public_dataset
316,What are the cities/states that have third-party partner stores to redeem the SuperCoin Pay feature?,"SuperCoin Pay feature is available all over the country. You can make payments at any third-party store listed on SuperCoin Zone section of your Flipkart account. To see the list of stores near you where you can pay using SuperCoin Pay, the app will need access to your device's/phone's location. In case you would like to go ahead with this feature, please provide necessary permissions to the Flipkart app. Remember stores that are not listed for your area or not showing up on the app will not accept the payment through SuperCoin Pay.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8eba92732ee36607bec6ab&view=FAQ,official_web_via_public_dataset
317,How is the Return Fee determined?,"The return fee is determined based on the selling price of the product. Lower the selling price of the product, lower the return fee and vice versa.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=6425904ee7f1e15698f08c98&view=FAQ,official_web_via_public_dataset
